,x,y
0,3.528104691935328,-9.77277879876411
1,0.8003144167344466,9.500884175255894
2,1.9574759682114784,-1.513572082976979
3,4.481786398402916,-1.0321885179355785
4,3.735115980299935,4.1059850193837235
5,1.1048145086764607,24.202163316077243
6,0.6882030903483124,26.94975290329518
7,0.9549025979429462,6.241039101582199
8,0.23542090993730144,11.448157261789845
9,0.41214963929797416,4.248126104985003
10,0.014626518498736692,6.611077545446359
11,0.3960105370296713,0.5009382961227926
12,-0.4143789824246716,-2.6942111880080213
13,-0.8256078005145896,-11.849902281139666
14,-0.21802704558135236,22.336776437970705
15,0.7681978208496695,14.495421006383651
16,0.5586881547811258,-3.1943687338695206
17,-1.083560923602331,-19.19037752873611
18,0.15768009200795102,2.018050769310513
19,-0.4012071624506266,-1.9390409498203613
20,-1.9113039839975017,-29.678239050961025
21,-0.0017933897525104396,3.0635736760225565
22,2.497270114997224,43.579377216637305
23,0.9405563324494758,14.12403703290454
24,-0.04313082407969812,7.027139224110193
25,-0.6858408509841554,-21.3216346233068
26,-0.8848066407695,-21.876948014958444
27,0.43137579258362313,-10.571774540729004
28,-0.5031440590942159,-12.30124818901761
29,-0.889967961749987,-8.711816265822835
30,1.5707428379039003,19.582987782253262
31,-0.27366651232081024,-23.730383892918443
32,-0.16874103054068484,10.40915988776896
33,-1.8063621980683355,-18.78202567643381
34,1.0419888104843962,16.457704937774132
35,-1.1116476366395762,-14.029107473961663
36,0.2637428713101084,-0.8064454949279973
37,-1.7688102258581055,-38.75459057339863
38,1.615610785411303,19.68321722855584
39,-0.8469654241650427,-9.53666545238545
40,1.3725251453731933,7.210559834195596
41,-0.8973896802255609,-11.323728848046914
42,0.9008660446966619,9.541155504189007
43,-0.38836093367729313,-16.468261914406746
44,0.35007409089554853,-9.402288354071972
45,-0.935732559745721,-3.8245629665532253
46,-0.7798965187365684,3.383626443122653
47,0.5510617654658324,3.154796529440188
48,0.636867068714481,2.211731305112508
49,-0.5330828877681224,-15.519765560646771
50,-1.2085636893904765,4.153504531345813
51,-0.5918442069019129,8.534396905277251
52,2.465608737187782,24.03569499830924
53,0.43036446760231534,9.967494743570917
54,1.7312863156902365,3.9758332262850544
55,1.0485522806252319,4.3724769838400555
56,-0.8864547707796845,-30.267325961271244
57,0.21925640193294285,0.7464133632150727
58,-0.6794583210612805,-22.63813934543684
59,0.16008724169787428,17.464730997615053
60,0.2290710285075995,5.722150067662809
61,0.38669616556022884,21.32993092623448
62,-1.0431710482131646,-38.19851496633032
63,-0.526098960929926,6.522233275533702
64,-1.0671845405230478,-28.834853642929772
65,0.5647758003393558,1.8704693014316227
66,0.47674451686863045,-8.258943833632273
67,1.6771317025301187,27.939797925075574
68,0.4713164583804091,10.212206160682289
69,-0.55120714019542,-18.468791007524842
70,-1.45129285090187,-11.435964784277994
71,0.038184517696463735,3.8639152824498417
72,-0.7127977085558417,-6.210674134214539
73,-1.500462434487272,-25.12856259423763
74,-0.0984085608519831,10.065504185845976
75,-1.2100565367642466,-1.0542027822110427
76,1.344256251070232,21.62330499775356
77,-0.2170458528368529,3.1193860830050784
78,0.06577095358381783,-14.52326162483908
79,0.15303243438060335,-16.317798614407714
80,-0.8955464233666197,-5.038655984476046
81,-1.3070795025148971,-16.28953236245612
82,0.4626197287862166,12.845319489651327
83,-0.3607954879074022,-19.00147467655649
84,-0.40467307654735135,2.1542984451562486
85,0.594793133313836,12.061428674204793
86,1.3485962122746413,9.110500863494275
87,0.15188636668508027,-2.8111516947373816
88,0.7424155186785509,5.55464887638329
89,-0.11808250539446413,-2.693817885555368
90,-1.1333167319605244,-19.301746706967418
91,-0.48292376433808293,4.31403647549775
92,0.7160755884289063,6.180387435533168
93,0.875715345274727,22.921823425768864
94,2.259934138671121,51.46284519901946
95,1.869276534073912,27.24212355903537
96,-0.15877272485607527,10.394663541751974
97,-0.005264615381189253,-7.034681211228861
98,-0.41694674190548897,-22.946045332288204
99,0.4727235286247313,-4.511531268297363
